id,experiment,group,frequency,time_index,avg_v2abs_magnetic,std_v2abs_magnetic,n,avg_time,cv_v2abs_magnetic,delta_avg_v2abs_magnetic,delta_std_v2abs_magnetic
EX1B,Exp1-on-off-field-summary,Cal0,14,21,0.001432019460897097,0.0001094006181956888,2,4.130890208482742,7.639604152247637,8.96109613652803e-07,0.0001542604356881763
EX1B,Exp1-on-off-field-summary,Cal0,14,22,0.001433328566966559,0.0001044422791244793,2,4.332506519556045,7.286694867563886,2.2052156831147297e-06,0.00015078453642805266
EX1B,Exp1-on-off-field-summary,Cal0,14,23,0.001434992317899565,0.0001085472766325612,2,4.533985563119252,7.564310643240563,3.868966616120666e-06,0.00015365642850675943
EX1B,Exp1-on-off-field-summary,Cal0,14,24,0.001437857750114527,0.0001079498947676013,2,4.73593160311381,7.507689460866556,6.7343988310827364e-06,0.0001532350042824527
EX1B,Exp1-on-off-field-summary,Cal0,14,25,0.001435873726957609,0.0001098056640724486,2,4.9377374569575,7.647306445609919,4.7503756741647165e-06,0.00015454795572733576
EX1B,Exp1-on-off-field-summary,Cal0,14,26,0.001436911959945212,0.0001089760518358609,2,5.139670264720917,7.584045151939307,5.788608661767749e-06,0.0001539596266260715
EX1B,Exp1-on-off-field-summary,Cal0,14,27,0.001439319625519299,0.000110361329328924,2,5.3409377237161,7.667604010409167,8.196274235854756e-06,0.00015494324692723568
EX1B,Exp1-on-off-field-summary,Cal0,14,28,0.001439616303872235,0.000109403443061471,2,5.542358668645223,7.599486249718145,8.492952588790752e-06,0.00015426243907967885
EX1B,Exp1-on-off-field-summary,Cal0,14,29,0.001439253566304457,0.0001088801108344966,2,5.743927079439163,7.565040197473048,8.130215021012787e-06,0.00015389173237194832
EX1B,Exp1-on-off-field-summary,Cal0,14,30,0.001441703194324173,0.0001098365619605523,2,5.945807985464731,7.61852802941457,1.0579843040728733e-05,0.00015456991007444282
EX1B,Exp1-on-off-field-summary,Cal0,30,1,0.0009405964526303648,6.160600459100959e-05,2,0.1175520420074462,6.549674349582041,-2.061081352743683e-05,9.115090003534076e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,2,0.0009447976094433561,6.113566123223165e-05,2,0.318734872341156,6.470767984716937,-1.6409656714445517e-05,9.083367134431693e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,3,0.000948450531942492,6.644477430379142e-05,2,0.5196787377198537,7.005613056877931,-1.2756734215309587e-05,9.448859617894093e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,4,0.000950065827370554,6.289673695718942e-05,2,0.7209506670633952,6.620250423201236,-1.1141438787247633e-05,9.202818207183639e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,5,0.0009555447788968261,6.806462931908106e-05,2,0.9220145980517069,7.123122937018346,-5.66248726097552e-06,9.56346199863266e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,6,0.0009537317167170877,7.333989596659518e-05,2,1.123369181156158,7.689782638145243,-7.475549440713906e-06,9.94581676685037e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,7,0.0009536050015057984,6.721457883552234e-05,2,1.32438147465388,7.048471718309633,-7.60226465200322e-06,9.503150205916898e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,8,0.0009568573867332858,6.811810257856798e-05,2,1.526390175024668,7.118939930131428,-4.349879424515803e-06,9.567268510128427e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,9,0.0009548694285905879,7.053212851943722e-05,2,1.727633915344874,7.386573117493612,-6.337837567213641e-06,9.740620067053021e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,10,0.0009581480663311582,6.62077383603877e-05,2,1.929284077882766,6.909969417764787,-3.059199826643431e-06,9.432206207660403e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,11,0.0009588662875487342,7.151115629409508e-05,2,2.130430984497071,7.457886174818775,-2.3409786090673517e-06,9.811744111065925e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,12,0.0009642524378376268,6.696234535452922e-05,2,2.331759419043859,6.944482868479426,3.045171679825218e-06,9.485326810903476e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,13,0.0009595039520933128,6.672102260559668e-05,2,2.533020846048991,6.953699613225561,-1.7033140644887512e-06,9.468305884962597e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,14,0.0009639273348277294,6.812788223540816e-05,2,2.734818865855535,7.067740458629467,2.720068669927818e-06,9.567964837658443e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,15,0.0009622565177369799,7.10720666226675e-05,2,2.935830962657929,7.385979238655999,1.0492515791783166e-06,9.779788049647129e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,16,0.0009610969312847761,6.371829094908401e-05,2,3.137781814734141,6.629746581742449,-1.1033487302546541e-07,9.259161612725697e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,17,0.0009642439075931918,6.850489061673362e-05,2,3.339574235677719,7.10451889581815,3.036641435390252e-06,9.594845915383858e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,18,0.0009658020760846815,6.551046492651378e-05,2,3.540841037034989,6.783011400440375,4.594809926879921e-06,9.38339373066759e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,19,0.0009649208904025871,6.702314500134982e-05,2,3.742649088303247,6.945973050017212,3.7136242447855525e-06,9.48961998262162e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,20,0.0009631625018860201,6.482967156628805e-05,2,3.94410160779953,6.730917310354338,1.955235728218511e-06,9.335991158403037e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,21,0.0009643581144179497,6.438446332632387e-05,2,4.145778117577235,6.676406032543617,3.1508482601481534e-06,9.305130785434418e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,22,0.0009699325601728228,7.063075094909641e-05,2,4.347396353880564,7.282027003662132,8.725294015021214e-06,9.747763720576363e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,23,0.000967972747655759,6.721051764826726e-05,2,4.549051541090012,6.943430774372317,6.765481497957439e-06,9.502862967618356e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,24,0.0009681305692115882,6.954274335852517e-05,2,4.75077250401179,7.183198792613103,6.923303053786643e-06,9.669219166724315e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,25,0.0009684372771944059,6.944701106843274e-05,2,4.952461965878804,7.171038610742348,7.230011036604353e-06,9.662336219530042e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,26,0.0009695631678125402,6.731294809419829e-05,2,5.154373449087142,6.942605735123478,8.355901654738648e-06,9.510110281546383e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,27,0.0009675162847687136,6.828188107190794e-05,2,5.355602626005808,7.057439977687904,6.309018610911989e-06,9.578936297054788e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,28,0.0009692581885311384,6.339285504334444e-05,2,5.557085011402766,6.540347638374157,8.050922373336786e-06,9.236796439313617e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,29,0.0009728024585618801,6.8667696574935e-05,2,5.758773744106293,7.058750311594432,1.159519240407855e-05,9.606476632195871e-05
EX1B,Exp1-on-off-field-summary,Cal0,30,30,0.0009735469789500984,6.69956214203152e-05,2,5.960405685504277,6.881601285699149,1.2339712792296858e-05,9.487676251369134e-05
EX1B,Exp1-on-off-field-summary,Cal3,2,1,0.002950101641057564,0.000952528905934128,2,0.0536205013593038,32.28800298530263,0.0009262738419884295,0.0009686379105005459
EX1B,Exp1-on-off-field-summary,Cal3,2,2,0.002949675947376803,0.0009539097637272674,2,0.2552029410998027,32.33947663219058,0.0009258481483076686,0.0009699958362555005
EX1B,Exp1-on-off-field-summary,Cal3,2,3,0.002951767040948398,0.0009511177435600131,2,0.4573730985323588,32.22197857641302,0.0009279392418792636,0.0009672502505212844
EX1B,Exp1-on-off-field-summary,Cal3,2,4,0.002954969680736137,0.0009494652195309749,2,0.6585936148961384,32.13113236730219,0.0009311418816670028,0.000965625335271294
EX1B,Exp1-on-off-field-summary,Cal3,2,5,0.002954716048692526,0.000948106423443972,2,0.8598821004231771,32.08790312908453,0.0009308882496233918,0.000964289310940714
EX1B,Exp1-on-off-field-summary,Cal3,2,6,0.002952667372815375,0.0009509592370766231,2,1.061222354571024,32.20678515405822,0.0009288395737462405,0.0009670943881546153
EX1B,Exp1-on-off-field-summary,Cal3,2,7,0.002953021944265172,0.0009521744874154725,2,1.262376455465952,32.24407083274862,0.0009291941451960374,0.0009682893883048158
EX1B,Exp1-on-off-field-summary,Cal3,2,8,0.002951515955555469,0.0009575251999376323,2,1.463936179876328,32.44181005138521,0.0009276881564863346,0.0009735515361471109
EX1B,Exp1-on-off-field-summary,Cal3,2,9,0.002948740491725806,0.0009533351942450799,2,1.665258439381918,32.33025072637445,0.0009249126926566716,0.0009694308008337165
EX1B,Exp1-on-off-field-summary,Cal3,2,10,0.002948380983504462,0.0009548939699427102,2,1.867085409164429,32.38706175643956,0.0009245531844353275,0.0009709637371455981
EX1B,Exp1-on-off-field-summary,Cal3,2,11,0.002946159519691706,0.0009525147149582051,2,2.068599698940912,32.33072440890366,0.0009223317206225718,0.0009686239555321287
EX1B,Exp1-on-off-field-summary,Cal3,2,12,0.002947016919926634,0.0009546012285194494,2,2.269884107510249,32.3921190294087,0.0009231891208574994,0.0009706758421376513
EX1B,Exp1-on-off-field-summary,Cal3,2,13,0.002944456228303856,0.000952897558800132,2,2.471006651719412,32.36242908419955,0.0009206284292347217,0.0009690004347708249
EX1B,Exp1-on-off-field-summary,Cal3,2,14,0.002943845973847583,0.0009535385684586128,2,2.672301034132639,32.39091232794172,0.0009200181747784485,0.0009696307990966961
EX1B,Exp1-on-off-field-summary,Cal3,2,15,0.00294422566212955,0.0009525365392188216,2,2.873797098795573,32.35270147499003,0.0009203978630604156,0.0009686454168403247
EX1B,Exp1-on-off-field-summary,Cal3,2,16,0.002942990516911255,0.0009490590259266836,2,3.075682514905929,32.24811702494868,0.0009191627178421207,0.0009652259423117999
EX1B,Exp1-on-off-field-summary,Cal3,2,17,0.002941740247017803,0.0009512863139747996,2,3.276703202724457,32.33753608732683,0.0009179124479486685,0.0009674160098812494
EX1B,Exp1-on-off-field-summary,Cal3,2,18,0.002942917975793516,0.00094960583880239,2,3.478105107943217,32.26749255715637,0.0009190901767243817,0.0009657636015642687
EX1B,Exp1-on-off-field-summary,Cal3,2,19,0.002944310511485532,0.0009447929480424444,2,3.679537983735402,32.08876728038292,0.0009204827124163978,0.0009610316330327164
EX1B,Exp1-on-off-field-summary,Cal3,2,20,0.002944690547738297,0.0009435936872652005,2,3.880769598484039,32.04389975679918,0.0009208627486691624,0.0009598526614358757
EX1B,Exp1-on-off-field-summary,Cal3,2,21,0.002947255816045876,0.0009434531205687944,2,4.082794819275538,32.01123958878325,0.0009234280169767416,0.0009597144761489184
EX1B,Exp1-on-off-field-summary,Cal3,2,22,0.002949485408541972,0.0009430715659633624,2,4.284103043874104,31.97410515177133,0.0009256576094728375,0.0009593393891357663
EX1B,Exp1-on-off-field-summary,Cal3,2,23,0.002951128557000311,0.0009424143735876074,2,4.485771958033245,31.93403321424699,0.0009273007579311764,0.0009586933485548542
EX1B,Exp1-on-off-field-summary,Cal3,2,24,0.002953546638592905,0.0009422692147152569,2,4.687352323532105,31.90297395013075,0.0009297188395237708,0.0009585506549050517
EX1B,Exp1-on-off-field-summary,Cal3,2,25,0.002954778291446304,0.0009393447048699206,2,4.888829686244328,31.790700087015,0.0009309504923771697,0.0009556759699741094
EX1B,Exp1-on-off-field-summary,Cal3,2,26,0.002959089150325282,0.0009394931885280059,2,5.09001379609108,31.74940465800872,0.0009352613512561476,0.0009558219166295131
EX1B,Exp1-on-off-field-summary,Cal3,2,27,0.002960699355968503,0.0009380644476351116,2,5.291533315181733,31.68388055828966,0.0009368715568993688,0.0009544176197743646
EX1B,Exp1-on-off-field-summary,Cal3,2,28,0.002962646395064516,0.0009358345056357666,2,5.49293146332105,31.58778945724933,0.0009388185959953816,0.0009522259747335904
EX1B,Exp1-on-off-field-summary,Cal3,2,29,0.002969988476657155,0.0009378218788573452,2,5.695259139935176,31.57661675216002,0.0009461606775880206,0.0009541792082634781
EX1B,Exp1-on-off-field-summary,Cal3,2,30,0.002972400342885716,0.0009373431549461352,2,5.897069199879965,31.53488920796341,0.0009485725438165816,0.0009537086951177341
EX1B,Exp1-on-off-field-summary,Cal3,7,1,0.002501608568124854,0.0007518344260506663,2,0.08119312922159831,30.05403945407108,0.0007395541986764548,0.0007653296854618281
EX1B,Exp1-on-off-field-summary,Cal3,7,2,0.002507393535617279,0.0007498924082130693,2,0.2829441726207733,29.90724820659068,0.0007453391661688799,0.0007634219980782336
EX1B,Exp1-on-off-field-summary,Cal3,7,3,0.002512408592794913,0.0007477753010404529,2,0.4851523756980896,29.7632838537857,0.0007503542233465138,0.0007613425143129115
EX1B,Exp1-on-off-field-summary,Cal3,7,4,0.002513441216630966,0.0007531630551278865,2,0.6863429288069407,29.96541355908182,0.0007513868471825671,0.0007666349267178855
EX1B,Exp1-on-off-field-summary,Cal3,7,5,0.002516494861924703,0.0007531301075508532,2,0.8873530467351278,29.92774270855586,0.0007544404924763038,0.0007666025581445223
EX1B,Exp1-on-off-field-summary,Cal3,7,6,0.00251995144948424,0.0007540733656963524,2,1.088770075639089,29.92412277826579,0.000757897080035841,0.000767529259446694
EX1B,Exp1-on-off-field-summary,Cal3,7,7,0.002519655005951335,0.000753652619161706,2,1.29011137286822,29.91094484687806,0.0007576006365029358,0.0007671158932152725
EX1B,Exp1-on-off-field-summary,Cal3,7,8,0.002520678755559221,0.0007550486514720081,2,1.491636925935746,29.95417999246389,0.0007586243861108218,0.0007684874685665757
EX1B,Exp1-on-off-field-summary,Cal3,7,9,0.002520892669194609,0.0007558928785851964,2,1.692919268210729,29.98512740436085,0.0007588382997462098,0.000769316948435416
EX1B,Exp1-on-off-field-summary,Cal3,7,10,0.002521260320339712,0.0007563734340819525,2,1.894793796539307,29.99981509168556,0.0007592059508913132,0.0007697891237469465
EX1B,Exp1-on-off-field-summary,Cal3,7,11,0.002521002850837546,0.0007587542271074567,2,2.096371221542358,30.09731729797045,0.0007589484813891468,0.0007721285517370795
EX1B,Exp1-on-off-field-summary,Cal3,7,12,0.002520803925957204,0.0007583764642376498,2,2.297385110457738,30.08470656636564,0.0007587495565088049,0.0007717573354129944
EX1B,Exp1-on-off-field-summary,Cal3,7,13,0.002520548929172105,0.0007544394173159914,2,2.498576110601426,29.93155215454569,0.0007584945597237062,0.0007678888966864012
EX1B,Exp1-on-off-field-summary,Cal3,7,14,0.00251944680729235,0.0007555757451901565,2,2.700022157033285,29.98974786858762,0.0007573924378439509,0.0007690053510696959
EX1B,Exp1-on-off-field-summary,Cal3,7,15,0.002521317000856952,0.0007586788021293007,2,2.901602540413539,30.09057575352242,0.000759262631408553,0.0007720544333494346
EX1B,Exp1-on-off-field-summary,Cal3,7,16,0.002522213303372955,0.0007556276335113784,2,3.103414261341095,29.95891079080734,0.0007601589339245559,0.000769056333294364
EX1B,Exp1-on-off-field-summary,Cal3,7,17,0.002520784084638661,0.0007549738398779256,2,3.304405011733373,29.94996058879618,0.0007587297151902619,0.0007684139653560348
EX1B,Exp1-on-off-field-summary,Cal3,7,18,0.002523564468934952,0.000750610687110447,2,3.505608737468719,29.74406623450502,0.0007615100994865529,0.0007641275592848246
EX1B,Exp1-on-off-field-summary,Cal3,7,19,0.002523561053532916,0.0007503861999563962,2,3.70717111825943,29.73521084048576,0.000761506684084517,0.0007639070443052391
EX1B,Exp1-on-off-field-summary,Cal3,7,20,0.002525802886705633,0.0007532214605360855,2,3.908731015523275,29.82107053961369,0.0007637485172572341,0.0007666923058608842
EX1B,Exp1-on-off-field-summary,Cal3,7,21,0.002526401050416303,0.0007490091344164934,2,4.110419545571009,29.64727766769535,0.0007643466809679038,0.0007625543958915393
EX1B,Exp1-on-off-field-summary,Cal3,7,22,0.002529710989529469,0.0007511415130516907,2,4.311694715420405,29.69277977447553,0.0007676566200810698,0.0007646490017542357
EX1B,Exp1-on-off-field-summary,Cal3,7,23,0.002529550414042726,0.0007513914247143714,2,4.513614986340205,29.70454435472184,0.000767496044594327,0.0007648945001687872
EX1B,Exp1-on-off-field-summary,Cal3,7,24,0.002532144217106493,0.000747363393023643,2,4.714993067582448,29.51504057212281,0.000770089847658094,0.0007609379504834662
EX1B,Exp1-on-off-field-summary,Cal3,7,25,0.002535152622211691,0.0007481077758967126,2,4.916218694051107,29.50937822607526,0.0007730982527632921,0.0007616690669912307
EX1B,Exp1-on-off-field-summary,Cal3,7,26,0.002537611696171603,0.0007496807241593255,2,5.117870404322942,29.54276752784281,0.0007755573267232039,0.000763214066583037
EX1B,Exp1-on-off-field-summary,Cal3,7,27,0.002541088236398845,0.0007471314928247667,2,5.319087056318919,29.40202871048584,0.0007790338669504458,0.0007607101884586076
EX1B,Exp1-on-off-field-summary,Cal3,7,28,0.002544415181954511,0.0007438963358521407,2,5.520589822530747,29.2364367705396,0.0007823608125061118,0.0007575330235365364
EX1B,Exp1-on-off-field-summary,Cal3,7,29,0.002546323775687293,0.000748371613008369,2,5.723131030797958,29.39027707921282,0.0007842694062388941,0.0007619282081737845
EX1B,Exp1-on-off-field-summary,Cal3,7,30,0.00254904443492056,0.0007461798545863918,2,5.924759499231975,29.27292456593234,0.0007869900654721609,0.0007597755580727342
EX1B,Exp1-on-off-field-summary,Cal3,14,1,0.001978065510524821,0.0005564691553326315,2,0.1026677032311757,28.13198816580089,0.0005469421592413767,0.0005669970966360582
EX1B,Exp1-on-off-field-summary,Cal3,14,2,0.001986852235323054,0.0005585729261823875,2,0.3042061328887939,28.11346089315826,0.0005557288840396097,0.0005690619479644215
EX1B,Exp1-on-off-field-summary,Cal3,14,3,0.001993289692620095,0.0005607630336709776,2,0.5061509370803834,28.13254068122322,0.0005621663413366508,0.0005712118404663765
EX1B,Exp1-on-off-field-summary,Cal3,14,4,0.001998684750527943,0.0005610828226910708,2,0.7074474453926086,28.07260237227824,0.0005675613992444986,0.0005715257830370268
EX1B,Exp1-on-off-field-summary,Cal3,14,5,0.002004161025528757,0.0005621842012898112,2,0.9083517014980316,28.05084991319449,0.0005730376742453128,0.0005726070755212252
EX1B,Exp1-on-off-field-summary,Cal3,14,6,0.002006700292810434,0.0005623965843715857,2,1.109906438986461,28.02593822239071,0.0005755769415269898,0.000572815594122518
EX1B,Exp1-on-off-field-summary,Cal3,14,7,0.002008290675466368,0.0005659098675486878,2,1.311206038792928,28.17868321861682,0.0005771673241829237,0.0005762653598352763
EX1B,Exp1-on-off-field-summary,Cal3,14,8,0.002009830822546166,0.0005652425032770698,2,1.512557415167491,28.12388470393688,0.0005787074712627217,0.0005756100018832503
EX1B,Exp1-on-off-field-summary,Cal3,14,9,0.002012207065592477,0.0005677913546467692,2,1.713986333211263,28.21734225844137,0.0005810837143090327,0.0005781131456460062
EX1B,Exp1-on-off-field-summary,Cal3,14,10,0.002010497759732797,0.0005673735629558888,2,1.915949056545894,28.22055186131096,0.0005793744084493528,0.0005777028186692246
EX1B,Exp1-on-off-field-summary,Cal3,14,11,0.002011524061649865,0.0005685961069022713,2,2.117322351535162,28.26693042070326,0.0005804007103664209,0.0005789035494290273
EX1B,Exp1-on-off-field-summary,Cal3,14,12,0.002012831035341052,0.0005687898053534416,2,2.31845832268397,28.2581992907848,0.000581707684057608,0.0005790938002008941
EX1B,Exp1-on-off-field-summary,Cal3,14,13,0.0020134461960925,0.0005693522810960319,2,2.519594953457514,28.27750163878107,0.000582322844809056,0.0005796462772643003
EX1B,Exp1-on-off-field-summary,Cal3,14,14,0.002014863675981704,0.000569310272448334,2,2.72106474439303,28.25552315200424,0.0005837403246982599,0.0005796050147059663
EX1B,Exp1-on-off-field-summary,Cal3,14,15,0.00201523982421223,0.0005707636865091022,2,2.922895580530167,28.32237035273047,0.0005841164729287857,0.0005810326777338498
EX1B,Exp1-on-off-field-summary,Cal3,14,16,0.002016069745843605,0.0005689613516355323,2,3.124289327859879,28.22131291878773,0.0005849463945601606,0.0005792622950029105
EX1B,Exp1-on-off-field-summary,Cal3,14,17,0.002015493902342117,0.0005663149287816261,2,3.325520777702331,28.09807204693284,0.0005843705510586727,0.0005766631471821703
EX1B,Exp1-on-off-field-summary,Cal3,14,18,0.002016740648033753,0.0005708372270098499,2,3.526882314682007,28.30493983281364,0.0005856172967503087,0.0005811049186656416
EX1B,Exp1-on-off-field-summary,Cal3,14,19,0.002020114896685918,0.000564806526131584,2,3.728224194049835,27.95912881283002,0.0005889915454024739,0.0005751818831621306
EX1B,Exp1-on-off-field-summary,Cal3,14,20,0.002020415001822359,0.000568002587814196,2,3.929846113920211,28.11316424110261,0.0005892916505389147,0.0005783206087636257
EX1B,Exp1-on-off-field-summary,Cal3,14,21,0.002020719292314888,0.0005652107364610252,2,4.13158132036527,27.9707695477848,0.0005895959410314436,0.0005755788072609359
EX1B,Exp1-on-off-field-summary,Cal3,14,22,0.002023494557195247,0.0005667692134425147,2,4.332951345046361,28.00942613990076,0.0005923712059118025,0.0005771092860657796
EX1B,Exp1-on-off-field-summary,Cal3,14,23,0.002025052318317151,0.0005673499939772055,2,4.534605769316356,28.01655981158462,0.0005939289670337069,0.000577679671118036
EX1B,Exp1-on-off-field-summary,Cal3,14,24,0.002027103413026211,0.0005645468635654884,2,4.736191300551097,27.84992911253061,0.0005959800617427668,0.0005749269065879047
EX1B,Exp1-on-off-field-summary,Cal3,14,25,0.002028604613697888,0.0005666258076347966,2,4.937193206946056,27.93180119027285,0.0005974812624144437,0.0005769684502942016
EX1B,Exp1-on-off-field-summary,Cal3,14,26,0.002034868498285577,0.0005640455015347268,2,5.138796051343282,27.71901486557721,0.0006037451470021326,0.0005744346042489681
EX1B,Exp1-on-off-field-summary,Cal3,14,27,0.002035142635358166,0.000560561190231665,2,5.340380265315373,27.54407383996509,0.0006040192840747218,0.0005710136905110489
EX1B,Exp1-on-off-field-summary,Cal3,14,28,0.002035724587293702,0.0005614840820570055,2,5.542044033606848,27.5815346320223,0.0006046012360102577,0.0005719197156599038
EX1B,Exp1-on-off-field-summary,Cal3,14,29,0.002040247788020097,0.0005638805016763574,2,5.74445594549179,27.63784403969676,0.0006091244367366527,0.0005742725893927792
EX1B,Exp1-on-off-field-summary,Cal3,14,30,0.002040721824349491,0.0005630492121789391,2,5.945896903673807,27.5906890131103,0.0006095984730660469,0.0005734563645931842
EX1B,Exp1-on-off-field-summary,Cal3,30,1,0.001291924672274119,0.0003417005350179389,2,0.1174555281798045,26.44895188946723,0.00033071740611631745,0.00034824193085717135
EX1B,Exp1-on-off-field-summary,Cal3,30,2,0.001299965103745992,0.0003421321158800775,2,0.3195366164048513,26.3185615440127,0.0003387578375881904,0.00034866541482080494
EX1B,Exp1-on-off-field-summary,Cal3,30,3,0.001308336566640538,0.000344150627188844,2,0.520860900481542,26.30444153009739,0.0003471293004827365,0.0003506463189170248
EX1B,Exp1-on-off-field-summary,Cal3,30,4,0.001313823143698169,0.0003435346636472928,2,0.7222085952758789,26.14770985692233,0.00035261587754036744,0.00035004178593825593
EX1B,Exp1-on-off-field-summary,Cal3,30,5,0.001319007184702894,0.0003449712266469659,2,0.9233800570170085,26.15385500911206,0.0003577999185450923,0.0003514517520085759
EX1B,Exp1-on-off-field-summary,Cal3,30,6,0.001320310325899737,0.0003435332318661071,2,1.124574148654938,26.01912786162627,0.0003591030597419354,0.00035004038077335835
EX1B,Exp1-on-off-field-summary,Cal3,30,7,0.00132105045861935,0.0003460147371082068,2,1.326147296031316,26.19239370083049,0.0003598431924615484,0.00035247607730404436
EX1B,Exp1-on-off-field-summary,Cal3,30,8,0.00132444395708254,0.0003470037342477229,2,1.527368118365606,26.19995601868244,0.0003632366909247384,0.00035344699511730116
EX1B,Exp1-on-off-field-summary,Cal3,30,9,0.001327678761432752,0.0003495110864837627,2,1.729204752047857,26.32497382925606,0.00036647149527495044,0.0003559089579522345
EX1B,Exp1-on-off-field-summary,Cal3,30,10,0.001328816017408973,0.0003461023568105755,2,1.930702990293502,26.04591999767074,0.00036760875125117136,0.0003525620912200007
EX1B,Exp1-on-off-field-summary,Cal3,30,11,0.001332901512157926,0.0003449368221524402,2,2.132062286138535,25.87864287091985,0.00037169424600012435,0.0003514179819704868
EX1B,Exp1-on-off-field-summary,Cal3,30,12,0.001331359487958849,0.0003484775901735632,2,2.333091209332148,26.17456767501809,0.00037015222180104737,0.00035489409353884585
EX1B,Exp1-on-off-field-summary,Cal3,30,13,0.001329171351375614,0.0003569921873266641,2,2.534404192368189,26.85825171880197,0.00036796408521781244,0.0003632583221178301
EX1B,Exp1-on-off-field-summary,Cal3,30,14,0.001329581619047521,0.0003532837321287057,2,2.73605795900027,26.57104513687465,0.0003683743528897194,0.00035961449103501415
EX1B,Exp1-on-off-field-summary,Cal3,30,15,0.001331352511353921,0.0003558842955021819,2,2.937659015258153,26.73103422776173,0.0003701452451961195,0.00036216959916683997
EX1B,Exp1-on-off-field-summary,Cal3,30,16,0.001332930559476361,0.0003517730968681845,2,3.13912715514501,26.39095445500009,0.00037172329331855946,0.0003581305606281294
EX1B,Exp1-on-off-field-summary,Cal3,30,17,0.001334283162721676,0.0003525598679614308,2,3.340263352791468,26.42316697171518,0.0003730758965638745,0.00035890339545979045
EX1B,Exp1-on-off-field-summary,Cal3,30,18,0.001333354423256919,0.0003510810887967502,2,3.541732174158096,26.33066517596886,0.00037214715709911743,0.00035745086051973185
EX1B,Exp1-on-off-field-summary,Cal3,30,19,0.001336807048855993,0.0003532983233025057,2,3.742818744977315,26.42852037658313,0.0003755997826981914,0.00035962882535184386
EX1B,Exp1-on-off-field-summary,Cal3,30,20,0.001336566163053648,0.0003525009188606513,2,3.944834939638773,26.37362284073494,0.00037535889689584644,0.0003588454884392288
EX1B,Exp1-on-off-field-summary,Cal3,30,21,0.001336065772647736,0.0003505996393540468,2,4.146283998092016,26.24119609465403,0.00037485850648993435,0.00035697800197039155
EX1B,Exp1-on-off-field-summary,Cal3,30,22,0.001341717682809847,0.0003468987708776116,2,4.347929090261459,25.85482589385947,0.00038051041665204536,0.0003533439457695332
EX1B,Exp1-on-off-field-summary,Cal3,30,23,0.001342065425131623,0.0003492559477178464,2,4.54956931869189,26.02376465242691,0.0003808581589738214,0.00035565840885866347
EX1B,Exp1-on-off-field-summary,Cal3,30,24,0.001340201581348206,0.0003511392141433585,2,4.751104752222696,26.20047752742704,0.0003789943151904044,0.00035750795023999196
EX1B,Exp1-on-off-field-summary,Cal3,30,25,0.001342915445251759,0.0003555078097417091,2,4.952079492807389,26.47283646924334,0.00038170817909395735,0.00036179965390106773
EX1B,Exp1-on-off-field-summary,Cal3,30,26,0.001346875438647719,0.0003508843509818835,2,5.153873389959336,26.05172987148507,0.00038566817248991746,0.0003572576304847285
EX1B,Exp1-on-off-field-summary,Cal3,30,27,0.001345205905415001,0.000348705829047296,2,5.355192770560583,25.92211553960722,0.00038399863925719935,0.0003551182084702884
EX1B,Exp1-on-off-field-summary,Cal3,30,28,0.001348713527782649,0.0003496422081234583,2,5.556932417551677,25.92412702334847,0.00038750626162484746,0.0003560377233904196
EX1B,Exp1-on-off-field-summary,Cal3,30,29,0.001349674954018431,0.0003539292820760228,2,5.759144687652587,26.22329776678878,0.00038846768786062944,0.00036024869671719026
EX1B,Exp1-on-off-field-summary,Cal3,30,30,0.001350950002830368,0.0003476187283867586,2,5.961011624336242,25.7314280808664,0.00038974273667256637,0.00035405079734525694
EX1C,Exp1-on-off-field-summary,Cal0,2,1,0.002083589071645227,3.441919148354511e-05,2,0.05372272928555807,1.651918410973777,-0.0023681478428224626,5.8208392457610344e-05
